subscription_id,customer_id,event_date,event_type,plan,mrr_amount,currency
sub_000958,cust_0716,2024-11-15 19:33:36.099143,upgrade,Professional,50,EUR
sub_000959,cust_0717,2023-09-26 10:25:14.863026,new_subscription,Basic,29,EUR
sub_000960,cust_0718,2023-03-02 04:00:27.217479,new_subscription,Basic,29,EUR
sub_000961,cust_0719,2023-05-28 05:27:13.121756,new_subscription,Basic,29,EUR
sub_000962,cust_0719,2023-12-02 00:38:07.588625,upgrade,Professional,50,EUR
sub_000963,cust_0720,2023-04-01 04:26:43.161329,new_subscription,Basic,29,EUR
sub_000964,cust_0720,2023-07-23 08:10:05.864127,upgrade,Professional,50,EUR
sub_000965,cust_0721,2024-12-31 00:00:00.000000,new_subscription,Professional,79,EUR
sub_000966,cust_0722,2024-03-22 15:09:33.139741,new_subscription,Basic,29,EUR
sub_000967,cust_0723,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000968,cust_0724,2024-04-16 21:01:22.127705,new_subscription,Professional,79,EUR
sub_000969,cust_0725,2024-12-31 00:00:00.000000,new_subscription,Enterprise,199,EUR
sub_000970,cust_0726,2023-10-03 00:07:15.891855,new_subscription,Basic,29,EUR
sub_000971,cust_0726,2024-08-09 20:38:46.857973,upgrade,Professional,50,EUR
sub_000972,cust_0727,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_000973,cust_0728,2023-01-13 08:14:23.460884,new_subscription,Basic,29,EUR
sub_000974,cust_0728,2023-04-02 18:27:20.734820,churn,,-29,EUR
sub_000975,cust_0729,2024-04-12 20:42:44.444545,new_subscription,Basic,29,EUR
sub_000976,cust_0730,2023-04-08 04:08:49.851503,new_subscription,Professional,79,EUR
sub_000977,cust_0731,2023-07-20 06:15:18.082801,new_subscription,Enterprise,199,EUR
sub_000978,cust_0732,2023-02-15 02:02:43.657130,new_subscription,Basic,29,EUR
sub_000979,cust_0732,2024-10-30 10:16:12.034768,upgrade,Professional,50,EUR
sub_000980,cust_0733,2024-12-31 00:00:00.000000,new_subscription,Professional,79,EUR
sub_000981,cust_0734,2024-12-31 00:00:00.000000,new_subscription,Professional,79,EUR
sub_000982,cust_0735,2024-12-31 00:00:00.000000,new_subscription,Enterprise,199,EUR
sub_000983,cust_0736,2023-12-01 19:43:44.460822,new_subscription,Basic,29,EUR
sub_000984,cust_0737,2024-12-31 00:00:00.000000,new_subscription,Professional,79,EUR
sub_000985,cust_0738,2023-06-08 10:10:06.808777,new_subscription,Basic,29,EUR
sub_000986,cust_0738,2024-06-14 09:05:03.625421,upgrade,Professional,50,EUR
sub_000987,cust_0739,2024-10-21 18:47:43.053080,new_subscription,Basic,29,EUR
sub_000988,cust_0740,2024-10-01 10:13:42.866035,new_subscription,Basic,29,EUR
sub_000989,cust_0741,2024-11-12 03:14:44.956695,new_subscription,Basic,29,EUR
sub_000990,cust_0742,2023-11-11 12:49:19.315578,new_subscription,Basic,29,EUR
sub_000991,cust_0743,2023-06-06 23:19:12.838997,new_subscription,Professional,79,EUR
sub_000992,cust_0743,2024-02-01 06:29:38.934484,downgrade,Basic,-50,EUR
sub_000993,cust_0744,2023-07-21 18:53:00.736120,new_subscription,Basic,29,EUR
sub_000994,cust_0745,2023-07-16 18:34:45.444106,new_subscription,Professional,79,EUR
sub_000995,cust_0746,2023-04-19 11:37:20.020177,new_subscription,Enterprise,199,EUR
sub_000996,cust_0747,2023-04-14 03:07:15.370742,new_subscription,Basic,29,EUR
sub_000997,cust_0747,2023-11-01 12:08:00.678851,upgrade,Professional,50,EUR
sub_000998,cust_0748,2024-01-05 23:30:58.014206,new_subscription,Professional,79,EUR
sub_000999,cust_0749,2024-01-22 11:56:23.313929,new_subscription,Professional,79,EUR
sub_001000,cust_0750,2023-07-11 01:49:38.315593,new_subscription,Basic,29,EUR
sub_001001,cust_0750,2023-12-25 07:08:18.714064,churn,,-29,EUR
sub_001002,cust_0751,2023-10-20 19:45:26.373943,new_subscription,Basic,29,EUR
sub_001003,cust_0752,2023-01-11 09:22:29.704236,new_subscription,Basic,29,EUR
sub_001004,cust_0753,2023-07-11 08:10:23.170903,new_subscription,Basic,29,EUR
sub_001005,cust_0753,2023-10-03 00:46:47.204815,upgrade,Professional,50,EUR
sub_001006,cust_0753,2023-12-27 14:19:50.953588,churn,,-79,EUR
sub_001007,cust_0754,2023-12-14 03:56:46.056144,new_subscription,Basic,29,EUR
sub_001008,cust_0754,2023-12-15 23:13:45.592495,upgrade,Professional,50,EUR
sub_001009,cust_0755,2024-01-10 12:00:46.941978,new_subscription,Professional,79,EUR
sub_001010,cust_0755,2024-08-04 09:27:12.160809,downgrade,Basic,-50,EUR
sub_001011,cust_0756,2024-11-01 15:04:33.075327,new_subscription,Professional,79,EUR
sub_001012,cust_0757,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_001013,cust_0758,2023-03-29 03:38:49.714224,new_subscription,Basic,29,EUR
sub_001014,cust_0759,2024-02-22 01:16:33.936652,new_subscription,Basic,29,EUR
sub_001015,cust_0760,2023-04-22 14:40:54.138240,new_subscription,Basic,29,EUR
sub_001016,cust_0761,2023-01-25 20:44:06.211002,new_subscription,Basic,29,EUR
sub_001017,cust_0762,2023-06-23 07:30:42.484834,new_subscription,Basic,29,EUR
sub_001018,cust_0762,2023-10-24 05:26:00.813522,upgrade,Professional,50,EUR
sub_001019,cust_0762,2024-12-04 12:15:58.390671,upgrade,Enterprise,120,EUR
sub_001020,cust_0763,2023-09-24 02:42:44.889964,new_subscription,Professional,79,EUR
sub_001021,cust_0763,2023-12-15 05:18:56.281029,downgrade,Basic,-50,EUR
sub_001022,cust_0764,2023-05-15 02:49:54.943968,new_subscription,Basic,29,EUR
sub_001023,cust_0764,2024-01-06 16:37:23.818602,upgrade,Professional,50,EUR
sub_001024,cust_0765,2024-10-11 20:57:25.170005,new_subscription,Basic,29,EUR
sub_001025,cust_0766,2023-05-30 04:25:21.645239,new_subscription,Basic,29,EUR
sub_001026,cust_0767,2024-05-18 17:23:33.203838,new_subscription,Basic,29,EUR
sub_001027,cust_0768,2023-08-02 11:11:48.501627,new_subscription,Basic,29,EUR
sub_001028,cust_0769,2023-03-21 22:35:39.300477,new_subscription,Basic,29,EUR
sub_001029,cust_0769,2024-03-08 13:40:04.262239,upgrade,Professional,50,EUR
sub_001030,cust_0770,2023-03-22 01:58:58.764875,new_subscription,Basic,29,EUR
sub_001031,cust_0770,2024-05-12 22:43:15.839345,upgrade,Professional,50,EUR
sub_001032,cust_0771,2024-05-08 20:04:24.940636,new_subscription,Basic,29,EUR
sub_001033,cust_0772,2023-12-02 02:17:35.435955,new_subscription,Basic,29,EUR
sub_001034,cust_0773,2024-12-31 00:00:00.000000,new_subscription,Professional,79,EUR
sub_001035,cust_0774,2024-10-17 22:38:37.274566,new_subscription,Basic,29,EUR
sub_001036,cust_0775,2023-01-18 18:04:38.183112,new_subscription,Professional,79,EUR
sub_001037,cust_0775,2023-09-09 08:06:16.928246,churn,,-79,EUR
sub_001038,cust_0776,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_001039,cust_0777,2024-11-15 02:54:04.540299,new_subscription,Professional,79,EUR
sub_001040,cust_0778,2023-04-14 13:11:27.715309,new_subscription,Basic,29,EUR
sub_001041,cust_0779,2024-01-13 15:37:11.356361,new_subscription,Professional,79,EUR
sub_001042,cust_0780,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_001043,cust_0781,2023-06-24 10:10:50.134317,new_subscription,Professional,79,EUR
sub_001044,cust_0782,2024-08-29 14:35:06.862587,new_subscription,Professional,79,EUR
sub_001045,cust_0783,2024-11-22 18:31:03.665938,new_subscription,Professional,79,EUR
sub_001046,cust_0784,2024-03-16 12:08:55.790778,new_subscription,Basic,29,EUR
sub_001047,cust_0785,2024-01-27 02:48:13.906899,new_subscription,Basic,29,EUR
sub_001048,cust_0786,2023-12-20 08:15:25.196542,new_subscription,Basic,29,EUR
sub_001049,cust_0786,2024-07-20 13:43:52.349255,upgrade,Professional,50,EUR
sub_001050,cust_0787,2024-06-18 01:09:52.292109,new_subscription,Basic,29,EUR
sub_001051,cust_0788,2023-04-08 17:11:13.690356,new_subscription,Basic,29,EUR
sub_001052,cust_0789,2023-01-10 13:39:20.215235,new_subscription,Basic,29,EUR
sub_001053,cust_0790,2024-01-09 16:10:32.678075,new_subscription,Basic,29,EUR
sub_001054,cust_0791,2023-04-16 13:24:28.671251,new_subscription,Professional,79,EUR
sub_001055,cust_0792,2023-12-28 00:43:48.202959,new_subscription,Basic,29,EUR
sub_001056,cust_0793,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_001057,cust_0794,2024-04-20 04:00:30.957251,new_subscription,Basic,29,EUR
sub_001058,cust_0795,2023-08-12 14:04:01.654523,new_subscription,Basic,29,EUR
sub_001059,cust_0795,2023-12-12 04:38:16.003733,churn,,-29,EUR
sub_001060,cust_0796,2024-04-16 15:05:48.203053,new_subscription,Basic,29,EUR
sub_001061,cust_0797,2023-02-24 23:12:50.370160,new_subscription,Basic,29,EUR
sub_001062,cust_0797,2023-05-18 16:44:06.889387,upgrade,Professional,50,EUR
sub_001063,cust_0797,2024-09-03 00:46:25.659452,downgrade,Basic,-50,EUR
sub_001064,cust_0798,2024-05-30 10:23:40.381678,new_subscription,Basic,29,EUR
sub_001065,cust_0798,2024-10-03 17:40:44.789212,upgrade,Professional,50,EUR
sub_001066,cust_0799,2023-05-09 04:05:43.035073,new_subscription,Basic,29,EUR
sub_001067,cust_0800,2023-02-05 19:41:18.103969,new_subscription,Basic,29,EUR
sub_001068,cust_0801,2023-03-27 05:04:43.341080,new_subscription,Basic,29,EUR
sub_001069,cust_0801,2024-11-03 07:52:16.016689,churn,,-29,EUR
sub_001070,cust_0802,2023-04-13 19:30:20.048105,new_subscription,Basic,29,EUR
sub_001071,cust_0803,2023-01-29 18:43:59.026885,new_subscription,Enterprise,199,EUR
sub_001072,cust_0804,2023-01-29 00:03:56.610804,new_subscription,Basic,29,EUR
sub_001073,cust_0804,2024-09-21 00:21:53.898379,upgrade,Professional,50,EUR
sub_001074,cust_0805,2023-04-17 11:29:38.953566,new_subscription,Basic,29,EUR
sub_001075,cust_0806,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_001076,cust_0807,2023-11-01 12:49:19.461783,new_subscription,Basic,29,EUR
sub_001077,cust_0808,2023-06-11 23:41:37.578296,new_subscription,Enterprise,199,EUR
sub_001078,cust_0809,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_001079,cust_0810,2023-11-23 09:10:22.459053,new_subscription,Basic,29,EUR
sub_001080,cust_0811,2023-09-08 08:22:48.391072,new_subscription,Enterprise,199,EUR
sub_001081,cust_0812,2023-11-27 11:39:24.830575,new_subscription,Enterprise,199,EUR
sub_001082,cust_0813,2023-03-19 02:17:45.471231,new_subscription,Enterprise,199,EUR
sub_001083,cust_0813,2023-12-17 16:44:45.683487,downgrade,Professional,-120,EUR
sub_001084,cust_0813,2024-10-22 18:44:58.363779,downgrade,Basic,-50,EUR
sub_001085,cust_0814,2023-03-31 17:23:20.039732,new_subscription,Enterprise,199,EUR
sub_001086,cust_0815,2023-02-10 16:04:30.156754,new_subscription,Basic,29,EUR
sub_001087,cust_0815,2023-08-22 18:25:59.546297,churn,,-29,EUR
sub_001088,cust_0816,2024-07-18 12:03:50.119227,new_subscription,Basic,29,EUR
sub_001089,cust_0817,2024-03-13 08:16:05.590598,new_subscription,Basic,29,EUR
sub_001090,cust_0817,2024-11-30 17:36:51.775879,churn,,-29,EUR
sub_001091,cust_0818,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_001092,cust_0819,2023-07-23 20:59:12.753526,new_subscription,Basic,29,EUR
sub_001093,cust_0820,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_001094,cust_0821,2023-11-07 13:46:54.294498,new_subscription,Basic,29,EUR
sub_001095,cust_0822,2023-10-22 09:16:57.975109,new_subscription,Enterprise,199,EUR
sub_001096,cust_0823,2023-02-07 08:09:00.733007,new_subscription,Professional,79,EUR
sub_001097,cust_0823,2023-06-26 16:05:54.950371,upgrade,Enterprise,120,EUR
sub_001098,cust_0824,2023-02-24 15:43:06.305511,new_subscription,Basic,29,EUR
sub_001099,cust_0825,2024-09-01 08:32:06.156165,new_subscription,Basic,29,EUR
sub_001100,cust_0826,2023-01-15 17:34:17.519862,new_subscription,Professional,79,EUR
sub_001101,cust_0827,2023-05-03 03:04:24.010031,new_subscription,Basic,29,EUR
sub_001102,cust_0828,2023-02-06 16:32:49.018181,new_subscription,Professional,79,EUR
sub_001103,cust_0829,2023-11-19 19:07:58.728456,new_subscription,Professional,79,EUR
sub_001104,cust_0830,2023-07-22 07:45:04.819044,new_subscription,Basic,29,EUR
sub_001105,cust_0830,2024-11-29 23:33:57.473975,churn,,-29,EUR
sub_001106,cust_0831,2024-01-03 02:39:56.282831,new_subscription,Professional,79,EUR
sub_001107,cust_0832,2024-12-31 00:00:00.000000,new_subscription,Professional,79,EUR
sub_001108,cust_0833,2024-12-31 00:00:00.000000,new_subscription,Professional,79,EUR
sub_001109,cust_0834,2023-04-04 12:51:04.913491,new_subscription,Basic,29,EUR
sub_001110,cust_0835,2023-02-19 11:38:33.659864,new_subscription,Basic,29,EUR
sub_001111,cust_0835,2023-07-01 07:31:27.270198,upgrade,Professional,50,EUR
sub_001112,cust_0836,2023-07-11 14:47:58.341135,new_subscription,Basic,29,EUR
sub_001113,cust_0837,2024-12-31 00:00:00.000000,new_subscription,Enterprise,199,EUR
sub_001114,cust_0838,2024-09-16 07:36:35.489581,new_subscription,Basic,29,EUR
sub_001115,cust_0839,2023-02-03 18:03:38.737178,new_subscription,Basic,29,EUR
sub_001116,cust_0840,2023-03-18 05:36:58.407552,new_subscription,Basic,29,EUR
sub_001117,cust_0841,2023-06-19 22:05:02.729925,new_subscription,Basic,29,EUR
sub_001118,cust_0842,2024-02-14 17:48:32.758368,new_subscription,Professional,79,EUR
sub_001119,cust_0842,2024-06-16 03:03:21.322513,upgrade,Enterprise,120,EUR
sub_001120,cust_0843,2023-02-26 20:48:53.294972,new_subscription,Basic,29,EUR
sub_001121,cust_0844,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_001122,cust_0845,2024-01-08 19:38:48.761952,new_subscription,Professional,79,EUR
sub_001123,cust_0846,2023-03-18 20:53:33.220190,new_subscription,Basic,29,EUR
sub_001124,cust_0847,2023-07-23 10:33:29.629540,new_subscription,Basic,29,EUR
sub_001125,cust_0848,2023-07-03 06:02:34.913705,new_subscription,Basic,29,EUR
sub_001126,cust_0848,2023-11-01 14:41:50.248006,upgrade,Professional,50,EUR
sub_001127,cust_0849,2023-01-11 11:02:54.411722,new_subscription,Enterprise,199,EUR
sub_001128,cust_0850,2024-12-31 00:00:00.000000,new_subscription,Professional,79,EUR
sub_001129,cust_0851,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_001130,cust_0852,2023-05-30 11:30:45.331109,new_subscription,Professional,79,EUR
sub_001131,cust_0852,2024-03-19 11:23:26.539591,downgrade,Basic,-50,EUR
sub_001132,cust_0852,2024-07-23 13:48:06.051051,churn,,-29,EUR
sub_001133,cust_0853,2023-08-20 13:53:24.540054,new_subscription,Basic,29,EUR
sub_001134,cust_0854,2024-02-14 13:54:44.503977,new_subscription,Basic,29,EUR
sub_001135,cust_0854,2024-12-22 17:14:05.541832,upgrade,Professional,50,EUR
sub_001136,cust_0855,2024-01-22 14:24:09.832519,new_subscription,Professional,79,EUR
sub_001137,cust_0856,2023-03-07 23:04:40.565722,new_subscription,Basic,29,EUR
sub_001138,cust_0856,2023-10-17 23:46:01.700999,upgrade,Professional,50,EUR
sub_001139,cust_0857,2024-08-30 00:55:00.245819,new_subscription,Basic,29,EUR
sub_001140,cust_0858,2023-01-24 23:16:09.987588,new_subscription,Professional,79,EUR
sub_001141,cust_0858,2024-12-12 16:44:53.957595,downgrade,Basic,-50,EUR
sub_001142,cust_0859,2023-01-24 19:21:50.334028,new_subscription,Basic,29,EUR
sub_001143,cust_0860,2024-12-31 00:00:00.000000,new_subscription,Professional,79,EUR
sub_001144,cust_0861,2023-03-03 09:02:30.724233,new_subscription,Professional,79,EUR
sub_001145,cust_0862,2023-05-25 13:06:04.237325,new_subscription,Basic,29,EUR
sub_001146,cust_0863,2024-04-16 06:31:22.480718,new_subscription,Professional,79,EUR
sub_001147,cust_0864,2023-10-12 20:50:38.484141,new_subscription,Professional,79,EUR
sub_001148,cust_0864,2024-07-03 09:20:55.404750,churn,,-79,EUR
sub_001149,cust_0865,2024-11-03 17:44:53.721947,new_subscription,Enterprise,199,EUR
sub_001150,cust_0866,2023-05-27 06:13:43.671486,new_subscription,Basic,29,EUR
sub_001151,cust_0867,2023-10-27 11:58:35.531197,new_subscription,Professional,79,EUR
sub_001152,cust_0868,2023-02-26 00:45:27.677734,new_subscription,Basic,29,EUR
sub_001153,cust_0868,2023-11-02 08:48:46.188871,upgrade,Professional,50,EUR
sub_001154,cust_0869,2023-08-27 23:28:37.509639,new_subscription,Basic,29,EUR
sub_001155,cust_0870,2023-07-03 09:27:27.937714,new_subscription,Basic,29,EUR
sub_001156,cust_0871,2024-12-04 00:44:47.077689,new_subscription,Basic,29,EUR
sub_001157,cust_0872,2024-08-09 15:55:11.752442,new_subscription,Enterprise,199,EUR
sub_001158,cust_0873,2023-08-04 05:55:58.993800,new_subscription,Basic,29,EUR
sub_001159,cust_0874,2023-01-08 18:02:12.691960,new_subscription,Basic,29,EUR
sub_001160,cust_0875,2024-07-25 07:55:01.000049,new_subscription,Enterprise,199,EUR
sub_001161,cust_0876,2023-11-03 13:17:47.164353,new_subscription,Professional,79,EUR
sub_001162,cust_0876,2024-03-02 15:06:50.889778,upgrade,Enterprise,120,EUR
sub_001163,cust_0876,2024-06-15 18:26:08.214829,churn,,-199,EUR
sub_001164,cust_0877,2023-01-05 21:04:13.333398,new_subscription,Basic,29,EUR
sub_001165,cust_0878,2024-12-31 00:00:00.000000,new_subscription,Enterprise,199,EUR
sub_001166,cust_0879,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_001167,cust_0880,2023-02-16 11:52:46.416986,new_subscription,Basic,29,EUR
sub_001168,cust_0880,2023-04-17 18:10:26.645452,upgrade,Professional,50,EUR
sub_001169,cust_0881,2023-08-31 07:56:42.930364,new_subscription,Enterprise,199,EUR
sub_001170,cust_0881,2023-11-18 06:06:53.912612,churn,,-199,EUR
sub_001171,cust_0882,2023-02-11 07:01:48.843954,new_subscription,Professional,79,EUR
sub_001172,cust_0883,2023-03-07 00:43:52.909291,new_subscription,Professional,79,EUR
sub_001173,cust_0884,2024-06-18 18:48:53.384537,new_subscription,Basic,29,EUR
sub_001174,cust_0885,2023-07-08 13:41:18.980330,new_subscription,Professional,79,EUR
sub_001175,cust_0885,2023-07-23 04:29:14.303215,churn,,-79,EUR
sub_001176,cust_0886,2023-09-04 01:33:24.281289,new_subscription,Basic,29,EUR
sub_001177,cust_0887,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_001178,cust_0888,2024-09-10 09:41:32.828549,new_subscription,Professional,79,EUR
sub_001179,cust_0889,2024-04-11 01:45:56.782576,new_subscription,Basic,29,EUR
sub_001180,cust_0889,2024-07-01 03:11:52.893116,upgrade,Professional,50,EUR
sub_001181,cust_0890,2023-04-28 13:43:07.631005,new_subscription,Basic,29,EUR
sub_001182,cust_0891,2023-01-16 16:10:03.074664,new_subscription,Basic,29,EUR
sub_001183,cust_0891,2024-01-06 19:43:35.702028,upgrade,Professional,50,EUR
sub_001184,cust_0892,2023-09-05 13:41:20.308046,new_subscription,Basic,29,EUR
sub_001185,cust_0893,2024-03-06 18:20:52.306354,new_subscription,Basic,29,EUR
sub_001186,cust_0893,2024-04-23 18:16:10.344306,upgrade,Professional,50,EUR
sub_001187,cust_0894,2024-02-09 23:27:06.347668,new_subscription,Professional,79,EUR
sub_001188,cust_0895,2023-01-28 14:10:52.059023,new_subscription,Basic,29,EUR
sub_001189,cust_0895,2023-06-26 21:09:07.970058,churn,,-29,EUR
sub_001190,cust_0896,2023-03-07 02:05:26.261029,new_subscription,Professional,79,EUR
sub_001191,cust_0897,2023-10-15 03:47:21.949167,new_subscription,Enterprise,199,EUR
sub_001192,cust_0898,2023-01-18 00:38:05.087029,new_subscription,Basic,29,EUR
sub_001193,cust_0898,2024-02-26 00:45:38.582513,upgrade,Professional,50,EUR
sub_001194,cust_0898,2024-12-16 20:59:53.468234,churn,,-79,EUR
sub_001195,cust_0899,2024-05-18 23:14:08.332210,new_subscription,Basic,29,EUR
sub_001196,cust_0900,2023-01-30 13:39:36.352593,new_subscription,Basic,29,EUR
sub_001197,cust_0901,2024-12-31 00:00:00.000000,new_subscription,Professional,79,EUR
sub_001198,cust_0902,2023-06-24 07:39:26.290957,new_subscription,Basic,29,EUR
sub_001199,cust_0902,2024-06-16 04:21:57.099309,upgrade,Professional,50,EUR
sub_001200,cust_0903,2023-06-22 03:08:02.135047,new_subscription,Basic,29,EUR
sub_001201,cust_0904,2024-03-09 03:21:02.049241,new_subscription,Basic,29,EUR
sub_001202,cust_0904,2024-11-01 21:15:21.364806,churn,,-29,EUR
sub_001203,cust_0905,2023-03-18 12:24:41.983086,new_subscription,Basic,29,EUR
sub_001204,cust_0905,2023-10-29 21:49:47.389962,churn,,-29,EUR
sub_001205,cust_0906,2024-03-07 21:07:26.170758,new_subscription,Professional,79,EUR
sub_001206,cust_0907,2023-05-04 04:18:01.136572,new_subscription,Professional,79,EUR
sub_001207,cust_0907,2024-05-26 22:02:39.991042,downgrade,Basic,-50,EUR
sub_001208,cust_0908,2023-02-04 07:09:04.001712,new_subscription,Basic,29,EUR
sub_001209,cust_0908,2023-08-12 16:36:50.653250,upgrade,Professional,50,EUR
sub_001210,cust_0909,2023-05-21 01:48:36.816893,new_subscription,Enterprise,199,EUR
sub_001211,cust_0910,2024-01-27 23:21:07.389667,new_subscription,Basic,29,EUR
sub_001212,cust_0911,2023-04-03 02:40:08.335116,new_subscription,Professional,79,EUR
sub_001213,cust_0911,2024-07-24 02:45:52.271668,upgrade,Enterprise,120,EUR
sub_001214,cust_0912,2024-01-17 19:38:16.920251,new_subscription,Basic,29,EUR
sub_001215,cust_0912,2024-11-02 09:32:45.724329,upgrade,Professional,50,EUR
sub_001216,cust_0913,2024-02-18 00:32:02.695962,new_subscription,Basic,29,EUR
sub_001217,cust_0913,2024-05-03 15:01:18.439436,upgrade,Professional,50,EUR
sub_001218,cust_0914,2023-01-18 03:25:23.657403,new_subscription,Enterprise,199,EUR
sub_001219,cust_0915,2024-10-03 05:04:57.752061,new_subscription,Professional,79,EUR
sub_001220,cust_0916,2024-12-31 00:00:00.000000,new_subscription,Enterprise,199,EUR
sub_001221,cust_0917,2023-12-16 07:32:26.950670,new_subscription,Basic,29,EUR
sub_001222,cust_0918,2024-10-30 00:51:34.289644,new_subscription,Professional,79,EUR
sub_001223,cust_0919,2023-02-24 19:55:34.878042,new_subscription,Basic,29,EUR
sub_001224,cust_0920,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_001225,cust_0921,2023-07-06 04:37:07.141302,new_subscription,Professional,79,EUR
sub_001226,cust_0922,2023-08-20 12:03:46.054310,new_subscription,Professional,79,EUR
sub_001227,cust_0922,2024-10-05 07:05:27.114226,downgrade,Basic,-50,EUR
sub_001228,cust_0923,2024-12-31 00:00:00.000000,new_subscription,Enterprise,199,EUR
sub_001229,cust_0924,2023-02-21 19:35:34.817451,new_subscription,Basic,29,EUR
sub_001230,cust_0924,2024-10-08 14:02:04.978376,churn,,-29,EUR
sub_001231,cust_0925,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_001232,cust_0926,2023-05-15 16:43:15.843499,new_subscription,Basic,29,EUR
sub_001233,cust_0926,2024-09-22 09:44:08.344203,upgrade,Professional,50,EUR
sub_001234,cust_0927,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_001235,cust_0928,2024-12-31 00:00:00.000000,new_subscription,Professional,79,EUR
sub_001236,cust_0929,2024-07-16 16:00:53.711645,new_subscription,Enterprise,199,EUR
sub_001237,cust_0930,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_001238,cust_0931,2024-08-22 05:50:38.533595,new_subscription,Basic,29,EUR
sub_001239,cust_0932,2023-03-20 03:04:26.029884,new_subscription,Professional,79,EUR
sub_001240,cust_0933,2024-12-31 00:00:00.000000,new_subscription,Professional,79,EUR
sub_001241,cust_0934,2023-01-18 15:40:51.897824,new_subscription,Basic,29,EUR
sub_001242,cust_0934,2023-09-25 15:49:37.471970,churn,,-29,EUR
sub_001243,cust_0935,2023-02-26 12:00:39.403677,new_subscription,Professional,79,EUR
sub_001244,cust_0935,2023-12-20 15:02:04.727766,upgrade,Enterprise,120,EUR
sub_001245,cust_0936,2024-11-12 00:40:11.620848,new_subscription,Basic,29,EUR
sub_001246,cust_0937,2023-10-09 23:14:50.974294,new_subscription,Basic,29,EUR
sub_001247,cust_0937,2024-11-17 14:22:52.171799,churn,,-29,EUR
sub_001248,cust_0938,2024-06-11 21:43:50.660446,new_subscription,Enterprise,199,EUR
sub_001249,cust_0939,2023-12-23 23:29:11.197940,new_subscription,Enterprise,199,EUR
sub_001250,cust_0940,2023-05-22 06:31:01.056056,new_subscription,Basic,29,EUR
sub_001251,cust_0941,2024-04-12 00:53:55.890706,new_subscription,Basic,29,EUR
sub_001252,cust_0942,2024-02-09 13:27:38.472475,new_subscription,Professional,79,EUR
sub_001253,cust_0942,2024-08-11 08:57:55.710524,downgrade,Basic,-50,EUR
sub_001254,cust_0942,2024-12-21 09:22:00.378695,churn,,-29,EUR
sub_001255,cust_0943,2023-03-11 18:36:40.452104,new_subscription,Professional,79,EUR
sub_001256,cust_0944,2023-01-04 18:00:14.935604,new_subscription,Professional,79,EUR
sub_001257,cust_0945,2024-06-02 12:36:40.974726,new_subscription,Basic,29,EUR
sub_001258,cust_0946,2023-02-11 18:41:52.847615,new_subscription,Basic,29,EUR
sub_001259,cust_0947,2024-10-05 22:00:39.821244,new_subscription,Enterprise,199,EUR
sub_001260,cust_0948,2023-11-20 22:46:13.290734,new_subscription,Basic,29,EUR
sub_001261,cust_0949,2024-01-18 19:55:06.372414,new_subscription,Basic,29,EUR
sub_001262,cust_0950,2023-06-25 15:22:23.365275,new_subscription,Professional,79,EUR
sub_001263,cust_0951,2023-11-20 04:15:56.224380,new_subscription,Professional,79,EUR
sub_001264,cust_0951,2024-06-02 12:35:09.649647,upgrade,Enterprise,120,EUR
sub_001265,cust_0952,2024-07-26 12:01:45.989563,new_subscription,Professional,79,EUR
sub_001266,cust_0953,2024-07-01 17:59:06.824361,new_subscription,Enterprise,199,EUR
sub_001267,cust_0954,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_001268,cust_0955,2023-06-08 08:43:12.379124,new_subscription,Basic,29,EUR
sub_001269,cust_0955,2024-03-01 22:25:31.813322,upgrade,Professional,50,EUR
sub_001270,cust_0955,2024-12-25 23:58:14.567415,churn,,-79,EUR
sub_001271,cust_0956,2023-05-26 21:14:47.720217,new_subscription,Professional,79,EUR
sub_001272,cust_0957,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_001273,cust_0958,2023-08-27 03:00:53.931238,new_subscription,Professional,79,EUR
sub_001274,cust_0959,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_001275,cust_0960,2023-07-18 17:17:08.717197,new_subscription,Professional,79,EUR
sub_001276,cust_0961,2024-04-20 18:56:01.608202,new_subscription,Basic,29,EUR
